timestamp,address,date,type,weather,road_conditions,lightning,vehicles,num_of_participants,num_dead,num_injured,lon,lat
2019-03-09T17:00:00Z,Икрянинский район,2019-03-09,Столкновение,Пасмурно,Сухое,Сумерки,2,3,0,1,47.694226,45.786846
2019-03-09T19:50:00Z,"Ленинский район, г Астрахань",2019-03-09,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,1,0,48.106787,46.394381
2019-03-09T08:55:00Z,"Ленинский район, г Астрахань, ул Чехова, 79",2019-03-09,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,3,48.041461,46.365023
2019-03-09T19:50:00Z,"Лиманский район, рп Лиман",2019-03-09,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,1,0,47.223815,45.781837
2019-03-09T00:30:00Z,"Кировский район, г Астрахань, ул Победы, 56, к.1, литер А",2019-03-09,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,3,0,2,48.057703,46.357927
2019-03-09T17:30:00Z,Ахтубинский район,2019-03-09,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,2,46.371134,48.268094
2019-03-08T16:50:00Z,"Советский район, г Астрахань, ул Аэропортовская 1-я, .",2019-03-08,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,4,48.020845,46.302021
2019-03-08T13:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 66 Д",2019-03-08,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.978328,46.293902
2019-03-08T14:45:00Z,"Трусовский район, г Астрахань, пл Заводская, 87 А",2019-03-08,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.985658,46.338724
2019-04-04T09:25:00Z,Володарский район,2019-04-04,Опрокидывание,Ясно,Сухое,Светлое время суток,1,2,0,2,42.985096,56.328289
2019-04-04T11:15:00Z,"Трусовский район, г Астрахань, пл Заводская, 5а",2019-04-04,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.986026,46.338338
2019-04-04T07:00:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 1 1",2019-04-04,Наезд на пешехода,Ясно,Мокрое,Светлое время суток,1,2,0,1,48.077717,46.37011
2019-04-04T13:45:00Z,"Советский район, г Астрахань, ул Космонавтов, 5 Б",2019-04-04,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.054029,46.333205
2019-04-04T11:50:00Z,"Наримановский район, с Солянка, ул Оптовая, 1г",2019-04-04,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.986682,46.375259
2019-04-03T14:20:00Z,"Трусовский район, г Астрахань, ул Магистральная, .",2019-04-03,Столкновение,Пасмурно,Мокрое,Светлое время суток,2,3,0,1,47.982127,46.413266
2019-04-03T15:30:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, .",2019-04-03,Столкновение,Пасмурно,Мокрое,Светлое время суток,2,3,0,1,48.032757,46.351968
2019-04-03T20:00:00Z,"Ленинский район, г Астрахань, ул Новороссийская, 12А 1",2019-04-03,Столкновение,Пасмурно,Мокрое,"В темное время суток, освещение включено",2,5,0,4,48.097489,46.382694
2019-04-02T16:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 56",2019-04-02,Столкновение,Дождь,Мокрое,Светлое время суток,2,3,0,1,48.021429,46.332968
2019-04-02T17:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 60",2019-04-02,Наезд на стоящее ТС,Пасмурно,Мокрое,Светлое время суток,3,2,0,1,47.983709,46.299711
2019-04-02T19:45:00Z,"Ленинский район, г Астрахань, ул Савушкина, 24А",2019-04-02,Наезд на пешехода,Дождь,Мокрое,"В темное время суток, освещение включено",1,2,0,1,48.048342,46.368587
2019-04-01T09:00:00Z,"Ленинский район, г Астрахань, ул 28 Армии, 16",2019-04-01,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.058089,46.372939
2019-04-01T11:48:00Z,"Лиманский район, рп Лиман, ул Калинина, 6 1",2019-04-01,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.336984,45.839287
2019-04-01T10:50:00Z,"Трусовский район, г Астрахань, ул Магистральная, 38",2019-04-01,Падение пассажира,Ясно,Сухое,Светлое время суток,1,2,0,1,47.987895,46.408898
2019-03-31T21:00:00Z,Приволжский район,2019-03-31,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,1,41.397288,57.339991
2019-03-31T15:40:00Z,"Трусовский район, г Астрахань, ул Тренева, 11 корп.2",2019-03-31,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.986538,46.414851
2019-03-31T17:45:00Z,"Ленинский район, г Астрахань, ул Латвийская, 34",2019-03-31,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,2,48.096519,46.357392
2019-03-30T15:30:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 28с",2019-03-30,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.0488,46.361634
2019-03-30T14:15:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 71",2019-03-30,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,2,48.066363,46.346886
2019-03-30T09:09:00Z,"Советский район, г Астрахань, ул Николая Островского, 111 В",2019-03-30,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.040006,46.334804
2019-03-29T21:35:00Z,"Советский район, г Астрахань, ул Набережная реки Царева, 1 А",2019-03-29,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",3,3,0,2,48.006059,46.325644
2019-03-28T08:00:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 26",2019-03-28,Столкновение,Ясно,Сухое,Светлое время суток,2,5,0,3,48.074771,46.368966
2019-03-28T09:46:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 171",2019-03-28,Наезд на пешехода,Ясно,Пыльное,Светлое время суток,1,2,0,1,47.984858,46.299219
2019-03-28T12:00:00Z,"Ленинский район, г Астрахань, ул Соликамская, 78",2019-03-28,Съезд с дороги,Ясно,Пыльное,Светлое время суток,1,1,0,1,48.100049,46.387313
2019-03-27T12:20:00Z,"Ленинский район, г Астрахань, ул Славянская, 1л",2019-03-27,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.096196,46.359936
